run_accession	fastq_ftp
SRR2138842	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138842/SRR2138842.fastq.gz
SRR2138843	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138843/SRR2138843.fastq.gz
SRR2138844	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138844/SRR2138844.fastq.gz
SRR2138845	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2138845/SRR2138845.fastq.gz
SRR2138846	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138846/SRR2138846.fastq.gz
SRR2138854	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138854/SRR2138854.fastq.gz
SRR2138856	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138856/SRR2138856.fastq.gz
SRR2138859	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138859/SRR2138859.fastq.gz
SRR2138860	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138860/SRR2138860.fastq.gz
SRR2138861	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138861/SRR2138861.fastq.gz
SRR2138864	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138864/SRR2138864.fastq.gz
SRR2138865	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2138865/SRR2138865.fastq.gz
SRR2138868	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138868/SRR2138868.fastq.gz
SRR2138871	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138871/SRR2138871.fastq.gz
SRR2138872	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138872/SRR2138872.fastq.gz
SRR2138873	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138873/SRR2138873.fastq.gz
SRR2138874	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138874/SRR2138874.fastq.gz
SRR2138876	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138876/SRR2138876.fastq.gz
SRR2138884	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138884/SRR2138884.fastq.gz
SRR2138888	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138888/SRR2138888.fastq.gz
SRR2138894	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138894/SRR2138894.fastq.gz
SRR2138895	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2138895/SRR2138895.fastq.gz
SRR2138897	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138897/SRR2138897.fastq.gz
SRR2138900	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138900/SRR2138900.fastq.gz
SRR2138902	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138902/SRR2138902.fastq.gz
SRR2138904	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138904/SRR2138904.fastq.gz
SRR2138913	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138913/SRR2138913.fastq.gz
SRR2138915	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2138915/SRR2138915.fastq.gz
SRR2138917	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138917/SRR2138917.fastq.gz
SRR2138923	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138923/SRR2138923.fastq.gz
SRR2138925	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2138925/SRR2138925.fastq.gz
SRR2138928	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138928/SRR2138928.fastq.gz
SRR2138933	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138933/SRR2138933.fastq.gz
SRR2138935	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2138935/SRR2138935.fastq.gz
SRR2138937	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138937/SRR2138937.fastq.gz
SRR2138938	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138938/SRR2138938.fastq.gz
SRR2138942	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138942/SRR2138942.fastq.gz
SRR2138947	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138947/SRR2138947.fastq.gz
SRR2138948	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138948/SRR2138948.fastq.gz
SRR2138949	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138949/SRR2138949.fastq.gz
SRR2138950	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2138950/SRR2138950.fastq.gz
SRR2138951	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138951/SRR2138951.fastq.gz
SRR2138953	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2138953/SRR2138953.fastq.gz
SRR2138955	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2138955/SRR2138955.fastq.gz
SRR2138958	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138958/SRR2138958.fastq.gz
SRR2138961	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138961/SRR2138961.fastq.gz
SRR2138964	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138964/SRR2138964.fastq.gz
SRR2138966	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138966/SRR2138966.fastq.gz
SRR2138968	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2138968/SRR2138968.fastq.gz
SRR2138969	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2138969/SRR2138969.fastq.gz
SRR2138974	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138974/SRR2138974.fastq.gz
SRR2138975	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2138975/SRR2138975.fastq.gz
SRR2138981	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2138981/SRR2138981.fastq.gz
SRR2138982	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138982/SRR2138982.fastq.gz
SRR2138986	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2138986/SRR2138986.fastq.gz
SRR2138992	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2138992/SRR2138992.fastq.gz
SRR2138994	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2138994/SRR2138994.fastq.gz
SRR2138997	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2138997/SRR2138997.fastq.gz
SRR2139000	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139000/SRR2139000.fastq.gz
SRR2139001	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139001/SRR2139001.fastq.gz
SRR2139003	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139003/SRR2139003.fastq.gz
SRR2139021	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139021/SRR2139021.fastq.gz
SRR2139022	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139022/SRR2139022.fastq.gz
SRR2139027	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139027/SRR2139027.fastq.gz
SRR2139028	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139028/SRR2139028.fastq.gz
SRR2139030	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139030/SRR2139030.fastq.gz
SRR2139033	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139033/SRR2139033.fastq.gz
SRR2139035	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139035/SRR2139035.fastq.gz
SRR2139039	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139039/SRR2139039.fastq.gz
SRR2139041	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139041/SRR2139041.fastq.gz
SRR2139043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139043/SRR2139043.fastq.gz
SRR2139046	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139046/SRR2139046.fastq.gz
SRR2139047	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139047/SRR2139047.fastq.gz
SRR2139053	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139053/SRR2139053.fastq.gz
SRR2139055	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139055/SRR2139055.fastq.gz
SRR2139056	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139056/SRR2139056.fastq.gz
SRR2139059	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139059/SRR2139059.fastq.gz
SRR2139060	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139060/SRR2139060.fastq.gz
SRR2139062	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139062/SRR2139062.fastq.gz
SRR2139063	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139063/SRR2139063.fastq.gz
SRR2139064	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139064/SRR2139064.fastq.gz
SRR2139065	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139065/SRR2139065.fastq.gz
SRR2139067	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139067/SRR2139067.fastq.gz
SRR2139068	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139068/SRR2139068.fastq.gz
SRR2139069	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139069/SRR2139069.fastq.gz
SRR2139072	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139072/SRR2139072.fastq.gz
SRR2139074	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139074/SRR2139074.fastq.gz
SRR2139077	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139077/SRR2139077.fastq.gz
SRR2139080	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139080/SRR2139080.fastq.gz
SRR2139081	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139081/SRR2139081.fastq.gz
SRR2139084	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139084/SRR2139084.fastq.gz
SRR2139085	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139085/SRR2139085.fastq.gz
SRR2139089	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139089/SRR2139089.fastq.gz
SRR2139094	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139094/SRR2139094.fastq.gz
SRR2139099	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139099/SRR2139099.fastq.gz
SRR2139102	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139102/SRR2139102.fastq.gz
SRR2139108	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139108/SRR2139108.fastq.gz
SRR2139115	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139115/SRR2139115.fastq.gz
SRR2139117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139117/SRR2139117.fastq.gz
SRR2139118	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139118/SRR2139118.fastq.gz
SRR2139119	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139119/SRR2139119.fastq.gz
SRR2139125	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139125/SRR2139125.fastq.gz
SRR2139126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139126/SRR2139126.fastq.gz
SRR2139127	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139127/SRR2139127.fastq.gz
SRR2139130	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139130/SRR2139130.fastq.gz
SRR2139131	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139131/SRR2139131.fastq.gz
SRR2139132	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139132/SRR2139132.fastq.gz
SRR2139136	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139136/SRR2139136.fastq.gz
SRR2139140	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139140/SRR2139140.fastq.gz
SRR2139142	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139142/SRR2139142.fastq.gz
SRR2139143	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139143/SRR2139143.fastq.gz
SRR2139145	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139145/SRR2139145.fastq.gz
SRR2139147	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139147/SRR2139147.fastq.gz
SRR2139150	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139150/SRR2139150.fastq.gz
SRR2139152	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139152/SRR2139152.fastq.gz
SRR2139155	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139155/SRR2139155.fastq.gz
SRR2139160	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139160/SRR2139160.fastq.gz
SRR2139162	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139162/SRR2139162.fastq.gz
SRR2139164	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139164/SRR2139164.fastq.gz
SRR2139168	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139168/SRR2139168.fastq.gz
SRR2139175	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139175/SRR2139175.fastq.gz
SRR2139176	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139176/SRR2139176.fastq.gz
SRR2139184	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139184/SRR2139184.fastq.gz
SRR2139185	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139185/SRR2139185.fastq.gz
SRR2139187	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139187/SRR2139187.fastq.gz
SRR2139192	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139192/SRR2139192.fastq.gz
SRR2139193	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139193/SRR2139193.fastq.gz
SRR2139195	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139195/SRR2139195.fastq.gz
SRR2139196	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139196/SRR2139196.fastq.gz
SRR2139197	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139197/SRR2139197.fastq.gz
SRR2139198	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139198/SRR2139198.fastq.gz
SRR2139199	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139199/SRR2139199.fastq.gz
SRR2139201	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139201/SRR2139201.fastq.gz
SRR2139202	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139202/SRR2139202.fastq.gz
SRR2139204	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139204/SRR2139204.fastq.gz
SRR2139207	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139207/SRR2139207.fastq.gz
SRR2139216	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139216/SRR2139216.fastq.gz
SRR2139221	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139221/SRR2139221.fastq.gz
SRR2139223	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139223/SRR2139223.fastq.gz
SRR2139226	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139226/SRR2139226.fastq.gz
SRR2139228	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139228/SRR2139228.fastq.gz
SRR2139230	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139230/SRR2139230.fastq.gz
SRR2139232	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139232/SRR2139232.fastq.gz
SRR2139233	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139233/SRR2139233.fastq.gz
SRR2139237	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139237/SRR2139237.fastq.gz
SRR2139238	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139238/SRR2139238.fastq.gz
SRR2139241	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139241/SRR2139241.fastq.gz
SRR2139242	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139242/SRR2139242.fastq.gz
SRR2139245	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139245/SRR2139245.fastq.gz
SRR2139247	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139247/SRR2139247.fastq.gz
SRR2139248	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139248/SRR2139248.fastq.gz
SRR2139257	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139257/SRR2139257.fastq.gz
SRR2139258	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139258/SRR2139258.fastq.gz
SRR2139261	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139261/SRR2139261.fastq.gz
SRR2139262	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139262/SRR2139262.fastq.gz
SRR2139263	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139263/SRR2139263.fastq.gz
SRR2139264	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139264/SRR2139264.fastq.gz
SRR2139265	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139265/SRR2139265.fastq.gz
SRR2139267	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139267/SRR2139267.fastq.gz
SRR2139269	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139269/SRR2139269.fastq.gz
SRR2139271	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139271/SRR2139271.fastq.gz
SRR2139272	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139272/SRR2139272.fastq.gz
SRR2139275	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139275/SRR2139275.fastq.gz
SRR2139276	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139276/SRR2139276.fastq.gz
SRR2139278	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139278/SRR2139278.fastq.gz
SRR2139280	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139280/SRR2139280.fastq.gz
SRR2139283	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139283/SRR2139283.fastq.gz
SRR2139284	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139284/SRR2139284.fastq.gz
SRR2139285	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139285/SRR2139285.fastq.gz
SRR2139286	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139286/SRR2139286.fastq.gz
SRR2139288	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139288/SRR2139288.fastq.gz
SRR2139290	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139290/SRR2139290.fastq.gz
SRR2139293	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139293/SRR2139293.fastq.gz
SRR2139298	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139298/SRR2139298.fastq.gz
SRR2139299	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139299/SRR2139299.fastq.gz
SRR2139300	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139300/SRR2139300.fastq.gz
SRR2139302	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139302/SRR2139302.fastq.gz
SRR2139311	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139311/SRR2139311.fastq.gz
SRR2139312	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139312/SRR2139312.fastq.gz
SRR2139313	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139313/SRR2139313.fastq.gz
SRR2139319	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139319/SRR2139319.fastq.gz
SRR2139320	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139320/SRR2139320.fastq.gz
SRR2139326	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139326/SRR2139326.fastq.gz
SRR2139327	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139327/SRR2139327.fastq.gz
SRR2139329	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139329/SRR2139329.fastq.gz
SRR2139341	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139341/SRR2139341.fastq.gz
SRR2139343	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139343/SRR2139343.fastq.gz
SRR2139345	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139345/SRR2139345.fastq.gz
SRR2139347	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139347/SRR2139347.fastq.gz
SRR2139349	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139349/SRR2139349.fastq.gz
SRR2139357	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139357/SRR2139357.fastq.gz
SRR2139361	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139361/SRR2139361.fastq.gz
SRR2139362	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139362/SRR2139362.fastq.gz
SRR2139363	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139363/SRR2139363.fastq.gz
SRR2139368	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139368/SRR2139368.fastq.gz
SRR2139370	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139370/SRR2139370.fastq.gz
SRR2139377	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139377/SRR2139377.fastq.gz
SRR2139381	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139381/SRR2139381.fastq.gz
SRR2139384	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139384/SRR2139384.fastq.gz
SRR2139386	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139386/SRR2139386.fastq.gz
SRR2139390	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139390/SRR2139390.fastq.gz
SRR2139393	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139393/SRR2139393.fastq.gz
SRR2139397	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139397/SRR2139397.fastq.gz
SRR2139399	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139399/SRR2139399.fastq.gz
SRR2139400	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139400/SRR2139400.fastq.gz
SRR2139403	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139403/SRR2139403.fastq.gz
SRR2139404	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139404/SRR2139404.fastq.gz
SRR2139405	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139405/SRR2139405.fastq.gz
SRR2139406	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139406/SRR2139406.fastq.gz
SRR2139408	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139408/SRR2139408.fastq.gz
SRR2139409	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139409/SRR2139409.fastq.gz
SRR2139411	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139411/SRR2139411.fastq.gz
SRR2139413	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139413/SRR2139413.fastq.gz
SRR2139416	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139416/SRR2139416.fastq.gz
SRR2139422	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139422/SRR2139422.fastq.gz
SRR2139424	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139424/SRR2139424.fastq.gz
SRR2139430	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139430/SRR2139430.fastq.gz
SRR2139431	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139431/SRR2139431.fastq.gz
SRR2139433	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139433/SRR2139433.fastq.gz
SRR2139446	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139446/SRR2139446.fastq.gz
SRR2139448	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139448/SRR2139448.fastq.gz
SRR2139449	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139449/SRR2139449.fastq.gz
SRR2139453	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139453/SRR2139453.fastq.gz
SRR2139456	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139456/SRR2139456.fastq.gz
SRR2139457	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139457/SRR2139457.fastq.gz
SRR2139458	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139458/SRR2139458.fastq.gz
SRR2139460	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139460/SRR2139460.fastq.gz
SRR2139463	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139463/SRR2139463.fastq.gz
SRR2139464	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139464/SRR2139464.fastq.gz
SRR2139468	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139468/SRR2139468.fastq.gz
SRR2139473	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139473/SRR2139473.fastq.gz
SRR2139476	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139476/SRR2139476.fastq.gz
SRR2139477	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139477/SRR2139477.fastq.gz
